age,gender,race_minority,years_education,disability,disease,anios_en_calle,family_contact,recieves_help,drug_consumption,avg_age_drug_consumption,lgbt_minority,ln_years_street
75.0,0,0,2.0,1,0,20.0,0,1,1,30.0,0,2.995732273553991
52.0,1,0,7.0,1,1,8.0,0,1,1,18.5,0,2.0794415416798357
33.0,0,0,11.0,1,1,10.0,1,1,1,21.5,0,2.302585092994046
24.0,1,0,7.0,1,0,10.0,0,1,1,15.0,0,2.302585092994046
49.0,1,0,7.0,0,0,33.0,1,0,1,19.5,0,3.4965075614664802
52.0,1,0,7.0,0,0,10.0,0,1,1,15.4,0,2.302585092994046
48.0,1,0,11.0,0,0,1.0,0,1,1,15.75,0,0.0
35.0,1,0,13.0,1,0,20.0,1,0,1,20.0,0,2.995732273553991
22.0,1,0,7.0,0,0,7.0,1,0,1,16.285714285714285,0,1.9459101490553132
25.0,1,0,7.0,1,1,3.0,1,0,1,15.0,0,1.0986122886681098
37.0,0,1,2.0,0,0,2.0,1,0,0,0.0,0,0.6931471805599453
24.0,1,0,7.0,0,0,0.16666666666666666,1,1,1,17.5,0,-1.791759469228055
30.0,1,0,7.0,1,0,15.0,1,0,1,16.625,0,2.70805020110221
22.0,1,0,11.0,0,0,1.0,1,1,1,16.5,0,0.0
44.0,0,0,13.0,1,1,15.0,1,1,1,30.5,0,2.70805020110221
36.0,0,0,15.0,1,0,2.0,0,1,1,15.0,0,0.6931471805599453
38.0,1,1,11.0,0,0,2.0,0,1,1,23.0,0,0.6931471805599453
32.0,0,0,7.0,1,1,3.5,1,1,0,0.0,0,1.252762968495368
35.0,1,0,7.0,1,0,2.0,0,1,1,15.0,0,0.6931471805599453
63.0,1,0,7.0,1,0,57.0,1,0,1,25.0,0,4.04305126783455
31.0,1,0,2.0,0,0,1.0,1,1,0,0.0,0,0.0
27.0,1,0,7.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
27.0,1,0,7.0,0,0,15.0,0,1,1,15.0,0,2.70805020110221
35.0,0,0,13.0,0,0,0.0,1,1,1,27.0,0,0.0
39.0,1,0,7.0,1,0,11.0,0,1,1,15.0,0,2.3978952727983707
36.0,1,0,7.0,1,0,1.0,0,1,1,18.0,0,0.0
33.0,1,0,15.0,1,1,2.0,1,0,1,19.666666666666668,0,0.6931471805599453
29.0,1,0,13.0,0,1,7.0,1,1,1,15.0,0,1.9459101490553132
18.0,1,0,7.0,0,0,1.0,0,1,1,15.25,0,0.0
34.0,1,0,11.0,1,0,13.0,1,1,1,15.5,0,2.5649493574615367
23.0,0,0,13.0,1,1,0.08333333333333333,1,1,0,0.0,0,-2.4849066497880004
34.0,1,0,7.0,1,1,3.0,0,1,1,17.0,0,1.0986122886681098
18.0,0,0,7.0,0,0,2.0,0,1,1,15.5,0,0.6931471805599453
32.0,1,0,2.0,1,1,2.0,1,0,1,15.333333333333334,0,0.6931471805599453
57.0,1,0,15.0,1,0,51.0,0,0,0,0.0,0,3.9318256327243257
55.0,1,0,15.0,0,0,11.0,1,0,1,15.0,0,2.3978952727983707
15.0,1,0,2.0,1,0,0.8333333333333334,1,1,0,0.0,0,-0.1823215567939546
45.0,1,0,7.0,1,0,4.0,0,1,1,16.5,0,1.3862943611198906
70.0,1,0,2.0,1,0,50.0,0,0,1,18.5,0,3.912023005428146
54.0,1,0,7.0,0,0,0.25,1,0,1,15.0,0,-1.3862943611198906
29.0,1,0,13.0,0,0,2.0,0,1,1,19.5,0,0.6931471805599453
40.0,1,1,15.0,0,0,30.0,1,0,1,15.0,0,3.4011973816621555
46.0,1,0,2.0,0,0,35.0,1,0,1,15.0,0,3.5553480614894135
27.0,1,0,11.0,0,0,2.0,1,0,1,20.0,0,0.6931471805599453
25.0,1,0,15.0,1,0,8.0,1,0,0,0.0,0,2.0794415416798357
27.0,1,0,11.0,0,0,4.0,1,1,1,15.0,0,1.3862943611198906
59.0,1,0,7.0,1,1,16.0,1,1,1,44.0,0,2.772588722239781
61.0,1,0,2.0,1,0,25.0,1,1,1,15.0,0,3.2188758248682006
17.0,1,0,7.0,0,0,3.0,1,1,1,15.0,0,1.0986122886681098
39.0,1,0,15.0,0,0,23.0,1,0,1,16.0,0,3.1354942159291497
57.0,1,0,15.0,1,0,48.0,1,0,1,15.0,0,3.871201010907891
33.0,1,1,15.0,1,0,6.0,1,1,1,15.333333333333334,0,1.791759469228055
34.0,1,0,7.0,0,1,15.0,0,0,0,0.0,0,2.70805020110221
45.0,1,1,15.0,0,0,28.0,1,1,0,0.0,0,3.332204510175204
52.0,1,1,15.0,0,0,28.0,0,0,1,15.0,0,3.332204510175204
50.0,1,0,11.0,1,0,1.5833333333333333,0,1,1,37.666666666666664,0,0.45953232937844013
29.0,1,1,15.0,1,0,19.0,1,0,1,16.666666666666668,0,2.9444389791664403
39.0,1,0,2.0,0,0,7.0,1,1,1,17.333333333333332,0,1.9459101490553132
36.0,1,0,2.0,0,0,17.0,0,1,1,16.6,0,2.833213344056216
24.0,1,0,7.0,0,0,0.16666666666666666,1,1,1,17.0,0,-1.791759469228055
57.0,1,1,2.0,0,1,28.0,1,1,0,0.0,0,3.332204510175204
49.0,1,0,7.0,0,0,19.0,0,1,1,15.0,0,2.9444389791664403
73.0,1,0,15.0,0,0,40.0,0,1,1,18.0,0,3.6888794541139363
25.0,1,0,7.0,0,0,0.0,1,1,1,15.0,0,0.0
45.0,1,1,2.0,0,1,25.0,1,0,1,17.0,0,3.2188758248682006
34.0,1,0,7.0,0,0,2.0,0,1,1,18.0,0,0.6931471805599453
39.0,1,0,7.0,0,0,29.0,0,1,1,17.5,0,3.367295829986474
32.0,1,1,13.0,0,0,5.0,1,1,1,20.75,0,1.6094379124341003
27.0,1,0,15.0,0,0,10.0,0,1,1,15.0,0,2.302585092994046
29.0,1,0,13.0,0,0,3.0,0,1,1,18.0,0,1.0986122886681098
38.0,1,0,11.0,0,0,3.0,0,1,1,20.0,0,1.0986122886681098
40.0,1,0,15.0,0,0,25.0,1,0,1,20.0,0,3.2188758248682006
51.0,1,1,7.0,0,0,12.0,1,1,0,0.0,0,2.4849066497880004
52.0,1,1,15.0,0,0,8.0,0,1,1,22.0,0,2.0794415416798357
31.0,1,0,13.0,0,0,7.0,0,1,1,17.0,0,1.9459101490553132
34.0,1,1,7.0,0,0,11.0,1,0,1,15.0,0,2.3978952727983707
40.0,1,1,15.0,0,0,25.0,0,1,1,15.333333333333334,0,3.2188758248682006
59.0,1,0,13.0,1,0,5.0,1,0,1,18.0,0,1.6094379124341003
63.0,1,0,2.0,0,0,20.5,1,0,1,37.0,0,3.0204248861443626
26.0,1,0,13.0,0,0,8.0,1,1,1,18.5,0,2.0794415416798357
67.0,1,0,15.0,1,1,25.0,0,1,1,20.666666666666668,0,3.2188758248682006
31.0,1,0,7.0,0,0,5.0,1,0,1,16.0,0,1.6094379124341003
38.0,1,1,11.0,0,0,12.0,1,0,1,21.5,0,2.4849066497880004
19.0,1,0,7.0,0,0,4.083333333333333,1,0,1,16.0,0,1.4069136483226263
34.0,1,1,15.0,0,0,8.0,1,0,1,20.0,0,2.0794415416798357
25.0,1,1,11.0,0,0,5.0,1,0,1,16.0,0,1.6094379124341003
34.0,1,1,15.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
66.0,1,1,15.0,1,0,7.0,1,1,1,15.0,0,1.9459101490553132
29.0,1,1,15.0,0,0,4.0,0,1,1,16.666666666666668,0,1.3862943611198906
28.0,0,0,7.0,0,0,12.0,1,0,1,15.0,0,2.4849066497880004
50.0,1,0,7.0,1,0,2.0,1,0,1,19.0,0,0.6931471805599453
37.0,1,1,11.0,0,0,2.0,1,0,1,27.0,0,0.6931471805599453
29.0,1,1,7.0,0,0,8.0,1,0,1,15.0,0,2.0794415416798357
49.0,1,1,7.0,0,1,3.0,1,0,1,15.0,0,1.0986122886681098
54.0,1,1,11.0,0,0,8.0,1,0,1,15.0,0,2.0794415416798357
56.0,1,1,7.0,1,0,2.0,1,0,1,18.0,0,0.6931471805599453
44.0,1,0,7.0,0,0,20.0,0,1,1,29.0,0,2.995732273553991
63.0,1,1,7.0,1,0,4.0,1,0,0,0.0,0,1.3862943611198906
32.0,1,1,15.0,0,0,20.0,1,1,1,15.0,0,2.995732273553991
27.0,1,1,7.0,0,0,7.0,1,0,1,16.375,0,1.9459101490553132
44.0,1,1,7.0,0,0,13.0,1,1,1,20.0,0,2.5649493574615367
60.0,1,1,13.0,1,0,20.0,0,1,1,20.0,0,2.995732273553991
44.0,1,1,7.0,0,0,1.0,1,0,0,0.0,1,0.0
57.0,1,0,7.0,1,0,2.0,1,0,1,18.0,0,0.6931471805599453
34.0,1,1,13.0,1,0,12.0,0,0,1,19.75,0,2.4849066497880004
33.0,1,1,2.0,1,0,15.0,0,1,1,15.0,0,2.70805020110221
21.0,1,0,11.0,0,0,1.0,1,1,0,0.0,0,0.0
75.0,1,1,15.0,1,0,40.0,1,0,1,15.0,0,3.6888794541139363
19.0,0,1,7.0,0,0,1.0,1,0,1,15.0,0,0.0
16.0,1,0,7.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
39.0,0,1,7.0,0,0,3.0,1,0,0,0.0,0,1.0986122886681098
38.0,1,1,7.0,0,0,3.0,1,0,1,16.0,0,1.0986122886681098
33.0,1,1,13.0,0,0,2.0,1,1,1,18.0,0,0.6931471805599453
24.0,1,0,11.0,1,0,10.0,1,1,1,16.5,0,2.302585092994046
24.0,1,0,7.0,0,0,10.0,0,1,1,16.0,0,2.302585092994046
67.0,1,0,13.0,0,0,28.0,1,1,1,19.333333333333332,0,3.332204510175204
65.0,1,1,7.0,0,0,3.0,1,0,1,31.0,0,1.0986122886681098
34.0,1,0,7.0,0,0,18.0,1,1,1,15.0,0,2.8903717578961645
25.0,1,1,7.0,0,0,10.0,1,0,1,15.285714285714286,0,2.302585092994046
61.0,0,1,11.0,0,1,5.0,0,1,0,0.0,0,1.6094379124341003
57.0,1,0,15.0,0,0,21.0,0,0,1,30.5,0,3.044522437723423
19.0,0,1,11.0,0,0,6.0,1,1,1,15.0,0,1.791759469228055
39.0,1,1,13.0,0,0,12.0,1,0,1,15.0,0,2.4849066497880004
32.0,1,1,15.0,1,1,12.083333333333334,0,0,1,15.333333333333334,1,2.4918270926325743
43.0,1,0,7.0,0,0,23.0,1,0,1,22.0,0,3.1354942159291497
38.0,1,1,7.0,0,0,0.08333333333333333,1,0,0,0.0,0,-2.4849066497880004
54.0,1,1,13.0,0,0,30.0,1,0,1,23.0,0,3.4011973816621555
35.0,1,1,15.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
51.0,1,1,7.0,0,0,10.0,0,0,1,40.0,0,2.302585092994046
66.0,1,1,13.0,1,0,4.0,0,0,1,20.0,0,1.3862943611198906
56.0,0,0,15.0,0,0,22.0,0,1,1,15.0,0,3.091042453358316
51.0,1,1,7.0,1,0,13.0,1,0,1,15.0,0,2.5649493574615367
24.0,1,0,11.0,0,0,1.25,1,0,1,17.0,0,0.22314355131420976
28.0,1,0,7.0,0,0,15.166666666666666,1,0,1,20.0,0,2.719100037288795
63.0,1,1,2.0,0,0,31.0,1,0,0,0.0,0,3.4339872044851463
27.0,1,0,11.0,0,0,7.0,0,0,1,20.0,0,1.9459101490553132
42.0,1,1,7.0,0,0,20.0,0,0,0,0.0,0,2.995732273553991
40.0,1,0,7.0,0,0,1.25,1,0,1,21.5,0,0.22314355131420976
39.0,0,0,7.0,0,0,20.0,1,1,1,19.5,0,2.995732273553991
23.0,1,0,13.0,0,0,6.0,1,1,1,16.6,0,1.791759469228055
65.0,1,1,2.0,0,0,15.0,1,1,0,0.0,0,2.70805020110221
21.0,1,0,13.0,0,0,10.0,1,0,1,16.5,0,2.302585092994046
28.0,1,0,2.0,1,0,4.0,1,1,1,17.5,1,1.3862943611198906
53.0,1,0,7.0,1,0,22.0,1,0,1,15.0,0,3.091042453358316
41.0,1,1,7.0,0,0,20.0,1,0,1,21.5,0,2.995732273553991
51.0,1,0,11.0,1,0,15.0,1,0,1,24.0,0,2.70805020110221
39.0,1,0,7.0,0,0,5.5,1,0,1,15.0,0,1.7047480922384253
15.0,0,0,7.0,0,0,3.0,1,0,0,0.0,0,1.0986122886681098
39.0,1,0,11.0,0,0,1.5,1,0,1,24.0,0,0.4054651081081644
33.0,1,0,13.0,1,0,2.0,1,1,1,20.0,0,0.6931471805599453
61.0,1,0,13.0,1,1,0.4166666666666667,1,1,0,0.0,0,-0.8754687373538999
39.0,1,0,7.0,1,0,1.0,1,1,0,0.0,0,0.0
55.0,1,0,15.0,1,0,10.0,1,0,1,17.0,0,2.302585092994046
66.0,1,0,7.0,0,0,4.0,1,1,1,25.0,0,1.3862943611198906
75.0,1,0,11.0,1,0,3.0,1,0,0,0.0,0,1.0986122886681098
36.0,1,0,7.0,1,0,17.0,0,1,1,18.6,0,2.833213344056216
44.0,1,1,2.0,0,0,20.0,1,0,1,18.0,0,2.995732273553991
31.0,1,1,11.0,1,0,19.0,1,0,1,15.0,0,2.9444389791664403
59.0,1,0,13.0,1,0,1.25,1,0,0,0.0,0,0.22314355131420976
42.0,1,0,11.0,0,0,17.0,1,1,1,17.333333333333332,0,2.833213344056216
43.0,1,1,15.0,0,0,12.416666666666666,1,0,1,15.0,0,2.519039656157459
66.0,1,1,2.0,1,0,12.0,0,0,1,30.0,0,2.4849066497880004
25.0,1,1,13.0,0,0,15.0,1,1,1,18.0,0,2.70805020110221
55.0,1,0,7.0,1,0,20.0,1,0,1,25.8,0,2.995732273553991
52.0,1,0,7.0,0,0,15.0,1,0,1,15.5,1,2.70805020110221
23.0,1,1,15.0,0,0,4.166666666666667,1,1,1,15.0,0,1.4271163556401458
34.0,1,0,11.0,1,1,15.0,1,0,1,18.25,0,2.70805020110221
61.0,1,0,11.0,0,0,7.0,0,0,1,32.5,0,1.9459101490553132
53.0,1,1,13.0,0,0,15.0,1,1,1,15.0,0,2.70805020110221
40.0,1,0,7.0,0,0,3.0,1,0,0,0.0,0,1.0986122886681098
21.0,1,1,11.0,0,0,13.0,0,0,0,0.0,0,2.5649493574615367
33.0,1,1,7.0,0,0,17.0,1,0,1,18.0,0,2.833213344056216
35.0,1,1,7.0,1,0,1.5,1,0,1,16.0,0,0.4054651081081644
40.0,1,1,7.0,1,0,10.0,1,0,1,20.333333333333332,0,2.302585092994046
39.0,1,0,7.0,1,0,20.0,0,1,1,15.0,0,2.995732273553991
60.0,1,0,7.0,1,0,3.0,1,0,0,0.0,0,1.0986122886681098
23.0,1,0,7.0,1,0,14.0,0,1,1,15.0,0,2.6390573296152584
35.0,1,1,13.0,0,0,1.0,1,0,0,0.0,0,0.0
36.0,1,0,7.0,0,0,2.0,1,0,1,23.5,0,0.6931471805599453
28.0,0,0,7.0,0,0,0.25,1,0,1,15.0,0,-1.3862943611198906
42.0,1,1,11.0,1,0,5.0,1,0,1,18.0,0,1.6094379124341003
35.0,1,0,13.0,0,0,7.0,1,0,1,15.0,0,1.9459101490553132
62.0,1,1,11.0,1,0,35.0,0,0,1,22.0,0,3.5553480614894135
51.0,1,0,7.0,0,0,32.0,0,1,1,20.0,0,3.4657359027997265
30.0,1,0,7.0,0,0,0.08333333333333333,1,1,1,15.0,0,-2.4849066497880004
54.0,1,1,15.0,0,0,30.0,1,0,0,0.0,0,3.4011973816621555
42.0,1,1,15.0,1,1,4.0,1,0,0,0.0,0,1.3862943611198906
65.0,1,1,7.0,0,0,5.0,1,0,1,18.0,0,1.6094379124341003
39.0,1,0,11.0,1,0,2.0,0,1,1,20.333333333333332,0,0.6931471805599453
29.0,1,0,15.0,1,0,10.0,0,1,1,15.0,0,2.302585092994046
24.0,1,0,2.0,1,0,2.0,0,1,1,16.0,0,0.6931471805599453
61.0,1,1,7.0,0,0,40.0,1,0,1,16.666666666666668,0,3.6888794541139363
51.0,1,1,2.0,1,0,4.0,1,0,1,20.5,0,1.3862943611198906
60.0,1,1,15.0,1,0,4.0,1,0,0,0.0,0,1.3862943611198906
30.0,1,1,2.0,1,0,5.0,1,1,1,16.333333333333332,0,1.6094379124341003
37.0,1,0,7.0,0,0,5.25,0,1,1,20.333333333333332,0,1.6582280766035324
62.0,1,1,7.0,1,0,10.0,1,0,0,0.0,0,2.302585092994046
47.0,1,1,2.0,0,0,7.0,0,1,1,22.5,0,1.9459101490553132
33.0,1,0,15.0,1,0,5.0,0,1,1,15.0,0,1.6094379124341003
28.0,1,1,15.0,1,0,7.0,1,0,1,15.0,0,1.9459101490553132
15.0,1,0,15.0,1,0,8.0,1,0,1,15.0,0,2.0794415416798357
53.0,1,1,2.0,1,0,17.0,0,1,1,15.0,0,2.833213344056216
61.0,1,0,2.0,1,0,30.0,1,1,1,19.0,0,3.4011973816621555
23.0,1,0,15.0,0,0,3.5,0,1,1,15.5,0,1.252762968495368
34.0,1,1,7.0,0,0,13.0,1,1,1,15.0,0,2.5649493574615367
23.0,1,0,7.0,0,0,10.0,1,1,1,15.0,0,2.302585092994046
61.0,1,0,15.0,0,0,1.0,0,0,0,0.0,0,0.0
75.0,1,1,2.0,1,0,10.0,0,0,0,0.0,0,2.302585092994046
26.0,1,0,7.0,1,0,0.08333333333333333,1,1,1,15.0,0,-2.4849066497880004
69.0,1,0,2.0,0,0,40.0,0,1,0,0.0,0,3.6888794541139363
28.0,1,0,2.0,1,0,7.0,1,0,1,15.666666666666666,0,1.9459101490553132
23.0,1,1,11.0,0,0,12.0,1,1,1,20.0,0,2.4849066497880004
73.0,1,1,15.0,0,0,10.0,1,0,1,30.0,0,2.302585092994046
39.0,1,1,15.0,0,0,20.0,1,0,1,17.5,0,2.995732273553991
32.0,0,0,11.0,0,0,3.0,1,1,0,0.0,0,1.0986122886681098
24.0,0,0,7.0,1,0,3.0,1,0,1,16.666666666666668,0,1.0986122886681098
60.0,1,0,7.0,1,0,7.0,1,0,1,15.0,0,1.9459101490553132
49.0,1,0,15.0,1,0,4.0,1,0,1,15.0,0,1.3862943611198906
43.0,1,0,7.0,1,0,4.0,0,1,1,15.0,0,1.3862943611198906
58.0,1,0,15.0,1,0,15.0,1,1,1,15.0,0,2.70805020110221
45.0,1,0,15.0,1,1,12.0,0,0,1,16.333333333333332,0,2.4849066497880004
43.0,1,0,13.0,1,1,3.0,1,0,1,16.333333333333332,0,1.0986122886681098
35.0,1,0,15.0,0,0,15.0,0,0,1,15.0,0,2.70805020110221
36.0,1,0,13.0,0,0,14.0,1,1,1,16.333333333333332,0,2.6390573296152584
37.0,1,0,13.0,1,0,0.3333333333333333,1,0,1,15.0,0,-1.0986122886681098
62.0,1,0,2.0,1,1,30.0,0,1,0,0.0,0,3.4011973816621555
24.0,1,0,7.0,0,0,5.5,0,0,1,18.0,0,1.7047480922384253
60.0,1,0,2.0,1,0,0.25,0,1,0,0.0,1,-1.3862943611198906
22.0,1,0,15.0,1,0,15.083333333333334,1,0,1,15.0,1,2.7135903814778253
36.0,1,0,13.0,0,0,0.0,1,1,0,0.0,0,0.0
18.0,1,0,15.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
39.0,1,0,7.0,0,0,2.0,0,1,1,20.0,0,0.6931471805599453
17.0,0,0,7.0,1,0,1.0,1,0,1,15.0,0,0.0
55.0,1,1,7.0,1,0,8.0,1,0,1,28.0,0,2.0794415416798357
64.0,1,1,2.0,0,1,40.0,1,0,0,0.0,0,3.6888794541139363
54.0,1,1,7.0,1,0,8.0,1,0,1,22.2,0,2.0794415416798357
31.0,1,1,7.0,0,0,3.0,1,1,1,16.666666666666668,0,1.0986122886681098
31.0,1,0,11.0,0,0,3.0,0,1,1,24.0,0,1.0986122886681098
67.0,1,1,7.0,1,0,7.0,1,0,0,0.0,0,1.9459101490553132
37.0,1,0,13.0,0,0,2.0,1,0,1,15.4,0,0.6931471805599453
41.0,0,1,15.0,1,1,21.0,1,0,0,0.0,0,3.044522437723423
23.0,1,1,7.0,0,0,16.0,0,1,1,18.0,0,2.772588722239781
24.0,1,0,2.0,0,0,1.0,0,1,1,15.0,0,0.0
21.0,1,0,7.0,0,0,2.0,1,0,1,15.666666666666666,0,0.6931471805599453
48.0,1,0,7.0,1,0,3.0,0,1,0,0.0,0,1.0986122886681098
63.0,1,1,15.0,0,0,10.0,1,1,1,15.0,0,2.302585092994046
44.0,0,0,7.0,1,0,1.0,0,1,0,0.0,0,0.0
66.0,1,1,7.0,0,0,15.0,1,0,1,25.0,0,2.70805020110221
49.0,1,0,7.0,0,0,35.0,0,1,1,17.4,0,3.5553480614894135
40.0,1,0,7.0,1,0,2.0,0,1,1,20.0,0,0.6931471805599453
34.0,1,0,11.0,1,0,2.0,1,1,1,22.0,0,0.6931471805599453
62.0,0,0,2.0,0,0,1.0,0,0,1,18.666666666666668,0,0.0
30.0,1,0,7.0,0,0,9.0,0,1,1,18.5,0,2.1972245773362196
39.0,0,0,7.0,0,0,3.6666666666666665,1,1,0,0.0,0,1.2992829841302609
43.0,1,1,7.0,1,0,20.0,0,1,1,15.0,0,2.995732273553991
46.0,1,1,15.0,1,0,7.0,1,0,1,17.0,0,1.9459101490553132
42.0,0,0,7.0,0,0,1.0,1,0,1,17.666666666666668,0,0.0
26.0,1,0,2.0,0,0,9.0,1,0,1,16.75,0,2.1972245773362196
40.0,1,0,15.0,1,0,30.0,0,1,1,15.0,0,3.4011973816621555
24.0,1,0,11.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
24.0,0,0,11.0,1,0,1.0,1,1,0,0.0,0,0.0
29.0,1,0,15.0,0,0,5.0,0,1,1,15.0,0,1.6094379124341003
47.0,1,0,7.0,1,0,1.3333333333333333,0,0,1,17.0,0,0.28768207245178085
39.0,1,1,2.0,0,0,12.0,1,1,1,17.0,0,2.4849066497880004
28.0,1,0,11.0,0,0,3.0,1,1,1,16.0,0,1.0986122886681098
36.0,0,0,11.0,0,0,2.0,1,1,1,18.0,0,0.6931471805599453
23.0,1,0,15.0,1,0,8.0,1,1,0,0.0,0,2.0794415416798357
63.0,1,1,2.0,1,0,14.0,1,0,1,15.0,0,2.6390573296152584
28.0,1,0,15.0,1,0,1.0,1,1,1,21.0,0,0.0
38.0,0,0,7.0,0,0,2.0,1,0,1,15.0,0,0.6931471805599453
35.0,1,0,7.0,0,0,1.1666666666666667,0,1,1,15.0,0,0.15415067982725836
58.0,1,0,13.0,0,0,25.0,0,1,1,15.0,0,3.2188758248682006
34.0,0,0,7.0,0,0,2.0,1,0,0,0.0,0,0.6931471805599453
15.0,0,0,2.0,0,0,2.0,1,1,0,0.0,0,0.6931471805599453
32.0,0,1,15.0,1,0,10.0,0,1,0,0.0,0,2.302585092994046
15.0,0,0,2.0,0,0,2.0,1,0,0,0.0,0,0.6931471805599453
63.0,1,1,7.0,0,0,10.0,0,0,1,60.0,0,2.302585092994046
45.0,1,0,2.0,1,1,2.0,1,1,1,15.0,0,0.6931471805599453
70.0,1,1,7.0,1,1,40.0,1,0,1,15.0,0,3.6888794541139363
46.0,0,0,15.0,1,0,2.25,1,0,0,0.0,0,0.8109302162163288
23.0,1,0,2.0,0,0,1.0,0,1,1,17.0,0,0.0
40.0,1,1,2.0,0,0,10.0,1,1,1,25.0,0,2.302585092994046
34.0,1,0,15.0,1,0,2.0,1,0,1,22.666666666666668,0,0.6931471805599453
21.0,0,0,7.0,0,0,1.0,1,1,1,17.0,0,0.0
27.0,1,0,11.0,0,0,4.5,0,1,1,18.5,0,1.5040773967762742
30.0,1,0,11.0,0,0,7.25,1,1,1,17.333333333333332,0,1.9810014688665833
41.0,1,0,11.0,0,0,6.0,1,1,1,17.25,0,1.791759469228055
43.0,1,1,7.0,0,0,7.0,1,0,1,25.0,0,1.9459101490553132
56.0,1,0,7.0,0,0,0.5,0,1,1,18.0,0,-0.6931471805599453
28.0,1,1,7.0,0,0,15.0,1,1,1,15.0,0,2.70805020110221
54.0,1,0,2.0,1,0,4.0,1,1,1,18.0,0,1.3862943611198906
32.0,0,0,11.0,1,0,6.0,1,0,1,17.5,0,1.791759469228055
75.0,1,1,7.0,0,0,2.0,1,0,1,35.0,0,0.6931471805599453
48.0,1,0,7.0,0,1,20.0,1,1,1,18.0,0,2.995732273553991
40.0,1,0,7.0,0,0,27.0,1,1,1,15.0,0,3.295836866004329
47.0,1,0,15.0,0,0,24.0,1,1,1,17.5,0,3.1780538303479458
45.0,1,1,15.0,1,0,2.0,0,1,1,20.0,0,0.6931471805599453
20.0,1,0,11.0,0,0,0.0,1,1,1,17.0,0,0.0
64.0,1,0,15.0,1,0,0.4166666666666667,0,1,0,0.0,0,-0.8754687373538999
31.0,1,1,7.0,1,0,22.0,1,1,1,15.0,0,3.091042453358316
75.0,1,1,2.0,1,0,20.0,0,1,1,20.0,0,2.995732273553991
59.0,1,0,15.0,0,0,1.0,0,1,1,20.0,0,0.0
70.0,1,0,13.0,0,0,3.0,1,0,0,0.0,0,1.0986122886681098
59.0,1,1,7.0,0,0,28.0,1,0,1,23.0,0,3.332204510175204
41.0,1,1,13.0,0,0,29.0,1,1,1,15.0,0,3.367295829986474
25.0,1,0,15.0,0,0,12.0,0,0,1,15.0,0,2.4849066497880004
61.0,1,1,13.0,1,0,15.0,1,1,1,20.0,0,2.70805020110221
21.0,1,0,13.0,1,0,4.0,1,1,1,18.0,0,1.3862943611198906
57.0,1,1,15.0,1,0,8.0,1,0,1,15.0,0,2.0794415416798357
52.0,0,1,2.0,1,0,6.0,1,1,1,15.0,0,1.791759469228055
27.0,1,1,7.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
75.0,1,1,15.0,1,0,48.0,1,0,0,0.0,0,3.871201010907891
35.0,1,1,15.0,0,0,20.0,1,0,1,15.0,0,2.995732273553991
44.0,1,1,2.0,0,0,22.0,0,1,1,20.0,0,3.091042453358316
50.0,1,1,11.0,0,0,2.0,0,1,0,0.0,1,0.6931471805599453
61.0,1,0,2.0,1,0,29.0,0,1,1,19.0,0,3.367295829986474
45.0,1,0,7.0,0,0,15.0,1,0,1,17.25,0,2.70805020110221
69.0,1,0,2.0,1,0,10.0,0,0,0,0.0,0,2.302585092994046
39.0,1,0,11.0,0,0,21.0,1,1,1,18.0,0,3.044522437723423
57.0,1,0,11.0,0,0,10.0,1,1,1,22.0,0,2.302585092994046
63.0,1,0,7.0,0,0,15.0,1,1,1,20.5,0,2.70805020110221
49.0,1,0,2.0,1,0,8.0,0,1,0,0.0,0,2.0794415416798357
36.0,0,1,15.0,1,0,27.0,1,0,1,15.0,0,3.295836866004329
60.0,1,0,7.0,0,0,20.0,0,1,1,17.0,0,2.995732273553991
29.0,1,1,15.0,0,0,20.0,0,1,1,18.0,0,2.995732273553991
32.0,1,0,15.0,0,0,23.0,0,0,1,15.0,0,3.1354942159291497
35.0,1,0,2.0,0,0,20.0,0,1,0,0.0,0,2.995732273553991
75.0,1,0,15.0,0,0,50.0,0,1,0,0.0,0,3.912023005428146
31.0,1,0,7.0,0,0,5.0,1,1,1,18.0,0,1.6094379124341003
18.0,1,1,2.0,0,0,5.0,0,0,1,15.0,0,1.6094379124341003
57.0,1,1,15.0,1,0,30.0,0,0,1,20.0,0,3.4011973816621555
60.0,1,1,7.0,1,0,20.0,0,1,1,18.0,0,2.995732273553991
30.0,1,1,7.0,0,0,13.0,1,0,0,0.0,0,2.5649493574615367
25.0,1,1,15.0,0,0,5.0,1,0,1,15.0,0,1.6094379124341003
51.0,1,0,11.0,1,0,4.0,1,0,1,15.0,0,1.3862943611198906
24.0,0,1,15.0,0,0,4.0,1,1,0,0.0,0,1.3862943611198906
40.0,1,1,11.0,0,0,21.0,1,0,1,21.2,0,3.044522437723423
27.0,1,0,11.0,1,0,16.0,0,0,0,0.0,0,2.772588722239781
25.0,1,0,7.0,0,0,0.4166666666666667,1,0,0,0.0,0,-0.8754687373538999
